age,two_year_recid,priors_count,length_of_stay,race,unrelated_column_one,unrelated_column_two,c_charge_degree_F,c_charge_degree_M,sex_Female,sex_Male,y
56,0,1,1,1,1,1,1,0,1,0,1
35,0,5,0,0,1,0,1,0,0,1,1
24,1,2,506,1,0,1,0,1,0,1,0
33,0,0,0,0,1,1,1,0,0,1,1
20,0,0,0,0,0,0,1,0,1,0,1
22,1,0,0,0,0,0,0,1,0,1,1
24,1,3,0,1,1,1,1,0,0,1,1
32,0,0,1,1,0,0,0,1,0,1,1
30,1,5,5,0,1,1,0,1,0,1,0
29,0,2,0,1,1,0,0,1,0,1,1
30,0,1,21,1,1,0,1,0,0,1,1
59,1,0,0,0,0,0,0,1,0,1,1
27,0,0,0,0,0,1,0,1,0,1,1
38,0,0,1,0,1,1,1,0,0,1,1
43,0,0,41,1,0,0,1,0,0,1,1
45,0,0,1,0,1,1,0,1,0,1,1
30,1,7,0,1,1,1,1,0,0,1,0
22,0,0,0,1,1,1,1,0,0,1,1
23,1,3,26,0,0,0,0,1,0,1,0
22,0,1,236,0,0,0,1,0,0,1,1
26,0,0,1,0,1,1,0,1,0,1,1
29,1,11,49,0,0,1,1,0,0,1,0
22,0,2,3,0,0,0,1,0,0,1,1
25,0,0,1,1,1,1,0,1,0,1,1
48,0,0,17,0,0,0,1,0,1,0,1
35,0,2,1,1,1,0,0,1,0,1,1
23,1,0,1,1,1,0,0,1,0,1,1
36,1,0,37,0,1,1,1,0,0,1,0
27,0,1,26,1,0,1,1,0,1,0,1
24,1,2,1,1,0,1,0,1,0,1,1
21,1,0,0,0,0,0,1,0,0,1,1
21,1,0,1,1,0,0,0,1,0,1,1
25,1,4,0,1,0,0,1,0,0,1,0
38,1,3,4,1,1,1,1,0,0,1,1
40,0,2,3,1,0,0,1,0,0,1,1
28,0,0,0,1,0,0,0,1,0,1,1
33,1,1,1,1,0,0,0,1,0,1,1
28,1,3,165,0,0,0,1,0,0,1,0
24,0,0,0,1,1,1,1,0,1,0,1
43,0,0,1,0,1,0,0,1,0,1,1
26,0,1,1,0,0,0,0,1,0,1,1
36,0,0,0,0,0,0,0,1,0,1,1
22,1,0,71,1,1,1,1,0,0,1,1
21,1,0,33,1,0,0,1,0,1,0,0
55,0,1,0,0,0,0,1,0,0,1,1
32,1,1,1,1,1,1,1,0,0,1,0
24,0,2,1,1,1,1,1,0,0,1,1
30,1,3,0,0,0,0,1,0,1,0,1
29,0,0,0,1,0,0,0,1,0,1,1
27,1,2,4,1,0,1,1,0,1,0,1
26,1,0,0,1,0,1,0,1,0,1,1
27,1,1,1,0,1,0,0,1,0,1,1
23,0,2,35,0,1,0,1,0,0,1,1
37,0,0,13,1,1,0,1,0,0,1,1
27,0,11,3,1,0,1,1,0,0,1,0
20,0,0,1,0,1,1,0,1,0,1,1
52,0,7,0,0,0,0,0,1,0,1,1
30,1,15,1,1,1,1,0,1,1,0,0
25,0,0,3,0,0,0,0,1,0,1,1
21,0,1,0,0,0,1,1,0,0,1,1
53,0,1,1,0,1,1,0,1,0,1,1
26,0,0,1,1,1,1,0,1,0,1,1
30,0,1,3,0,1,1,0,1,0,1,1
53,1,0,3,0,1,0,0,1,0,1,1
36,0,1,1,1,1,1,1,0,1,0,1
51,0,1,7,1,1,0,1,0,0,1,1
39,1,2,1,1,0,1,0,1,0,1,1
62,0,0,2,0,0,0,1,0,0,1,1
61,0,25,1,1,0,1,1,0,0,1,1
43,0,1,1,1,1,0,1,0,0,1,1
27,0,0,0,0,0,1,0,1,1,0,1
34,1,0,0,0,0,0,1,0,1,0,1
52,1,0,7,0,1,1,1,0,0,1,1
33,1,11,1,0,1,0,1,0,0,1,1
23,1,1,1,1,0,0,1,0,1,0,1
62,1,13,1,1,0,1,1,0,0,1,0
40,0,2,1,1,1,1,1,0,0,1,1
47,1,1,14,0,1,1,1,0,1,0,1
42,1,4,17,0,1,1,1,0,0,1,1
29,0,0,0,1,0,0,0,1,0,1,1
30,0,0,-1,0,1,0,0,1,0,1,1
45,0,1,26,0,1,0,0,1,0,1,1
28,1,3,-1,1,0,1,0,1,0,1,1
36,0,1,1,1,1,1,0,1,1,0,1
28,1,2,1,0,1,0,1,0,0,1,1
37,1,1,0,0,1,0,1,0,0,1,1
24,1,2,2,1,1,1,0,1,0,1,0
25,1,1,0,0,1,1,0,1,0,1,1
25,1,5,1,1,0,1,1,0,0,1,0
45,0,1,6,1,1,1,1,0,1,0,1
28,0,0,2,0,1,0,0,1,0,1,1
30,1,10,0,1,1,1,1,0,0,1,1
30,1,11,6,1,0,1,1,0,1,0,1
29,1,2,-1,0,1,1,0,1,1,0,1
29,0,0,1,1,1,1,1,0,0,1,0
30,1,12,-1,1,1,0,1,0,0,1,0
27,0,0,0,1,1,0,1,0,1,0,1
30,0,2,1,0,1,1,1,0,0,1,1
28,0,0,2,0,0,1,1,0,1,0,1
26,1,5,3,1,0,1,1,0,0,1,0
30,0,1,0,0,1,1,1,0,0,1,1
22,1,1,21,1,0,1,1,0,0,1,1
53,0,2,0,0,0,0,1,0,0,1,1
38,1,0,2,0,1,0,0,1,0,1,1
31,0,1,1,0,0,1,1,0,0,1,1
53,1,18,41,1,0,1,0,1,0,1,1
34,1,1,1,1,0,1,0,1,0,1,1
31,0,6,0,1,0,1,1,0,0,1,0
51,0,5,0,1,0,0,0,1,0,1,1
31,1,6,0,1,0,0,1,0,0,1,1
39,0,0,0,0,0,0,1,0,0,1,1
21,0,1,2,1,1,0,1,0,0,1,1
30,0,4,-1,1,1,1,1,0,0,1,1
29,1,17,1,1,0,0,1,0,0,1,0
33,0,1,0,1,1,0,1,0,1,0,1
63,0,1,5,0,1,1,0,1,0,1,1
33,1,4,17,1,1,0,0,1,0,1,1
22,1,2,1,1,1,1,1,0,0,1,1
32,0,8,2,0,0,0,1,0,0,1,1
23,1,2,116,1,0,1,1,0,1,0,0
25,1,1,0,0,1,0,0,1,0,1,1
44,0,0,1,1,1,1,1,0,0,1,1
25,1,14,7,1,1,0,1,0,0,1,0
52,1,2,1,1,0,1,1,0,1,0,1
36,0,0,0,0,1,1,0,1,1,0,1
27,0,0,5,0,0,1,1,0,1,0,1
23,0,0,0,1,1,0,0,1,1,0,1
48,0,1,0,0,0,0,1,0,0,1,1
43,0,0,1,1,1,0,0,1,0,1,1
35,1,5,1,1,0,1,1,0,0,1,1
32,0,0,-1,1,0,0,1,0,0,1,1
28,1,7,77,1,1,1,1,0,0,1,1
19,0,1,4,0,0,0,1,0,0,1,0
22,0,0,1,1,1,1,0,1,1,0,1
58,0,3,-1,0,1,1,0,1,0,1,1
59,1,1,1,0,1,0,1,0,0,1,1
29,0,7,1,1,1,0,1,0,0,1,1
46,1,2,9,1,1,1,1,0,0,1,1
31,0,2,117,0,1,0,0,1,1,0,1
34,1,5,3,1,1,1,0,1,0,1,1
45,0,1,-1,0,1,0,1,0,0,1,1
43,0,0,3,1,0,0,1,0,0,1,1
40,0,1,1,0,1,0,1,0,0,1,1
23,0,0,1,1,0,1,1,0,0,1,1
21,0,3,5,0,1,0,0,1,0,1,1
38,0,0,1,0,0,0,0,1,0,1,1
48,1,25,6,1,1,0,1,0,0,1,0
25,0,1,0,1,0,1,1,0,0,1,1
37,1,0,0,0,1,0,0,1,1,0,1
30,0,0,3,0,1,0,0,1,1,0,1
27,0,5,0,1,1,1,0,1,0,1,1
24,1,2,1,0,0,0,1,0,1,0,1
30,0,3,26,1,0,1,1,0,1,0,1
27,0,0,1,0,1,0,1,0,1,0,1
32,0,1,0,0,1,0,1,0,0,1,1
22,0,1,1,1,1,1,1,0,0,1,1
32,0,5,4,0,1,0,1,0,1,0,1
25,0,1,1,0,0,0,1,0,0,1,1
51,0,0,1,0,0,0,0,1,0,1,1
38,1,10,0,0,0,1,1,0,0,1,0
51,0,2,22,0,0,1,1,0,0,1,1
26,0,1,7,1,0,1,0,1,0,1,1
37,1,4,0,0,0,0,0,1,0,1,1
34,0,11,1,0,0,0,1,0,0,1,1
53,0,1,1,0,0,0,0,1,0,1,1
27,0,0,1,1,0,0,0,1,0,1,1
42,1,3,-1,0,1,1,1,0,0,1,1
35,0,5,0,1,0,0,1,0,1,0,1
39,1,0,2,0,0,0,1,0,0,1,1
53,0,0,1,0,0,0,0,1,0,1,1
26,1,0,2,0,1,1,1,0,0,1,1
27,1,6,1,1,0,1,0,1,0,1,1
35,0,0,0,0,0,0,0,1,1,0,1
30,1,6,0,1,1,0,0,1,0,1,1
32,0,3,120,0,1,0,1,0,0,1,1
48,0,0,1,0,0,1,1,0,1,0,1
29,0,0,0,0,0,1,0,1,0,1,1
30,1,9,1,1,0,0,1,0,0,1,1
31,0,0,3,1,0,1,0,1,0,1,1
37,0,0,0,0,0,0,0,1,0,1,1
25,1,2,0,0,0,1,1,0,0,1,1
35,0,8,8,1,1,0,0,1,0,1,1
22,0,0,0,0,0,0,0,1,0,1,1
42,0,2,34,1,1,0,0,1,1,0,1
29,0,0,1,1,1,1,0,1,0,1,1
38,0,0,1,0,0,0,0,1,0,1,1
51,0,0,1,0,1,0,0,1,1,0,1
56,0,3,191,0,0,0,1,0,0,1,1
34,1,0,31,0,1,0,1,0,1,0,0
56,0,5,12,1,1,0,1,0,0,1,1
32,1,4,1,1,1,1,1,0,0,1,0
25,0,3,1,1,0,1,1,0,0,1,1
23,0,0,0,0,1,1,1,0,0,1,1
27,0,0,17,1,1,0,1,0,0,1,1
28,0,4,2,1,0,1,1,0,1,0,1
48,0,4,0,1,0,1,1,0,0,1,1
28,0,3,16,1,1,0,1,0,1,0,1
38,0,0,0,0,0,0,1,0,1,0,1
51,0,0,1,0,0,1,1,0,1,0,1
29,1,3,1,0,0,1,1,0,0,1,1
23,1,5,1,1,0,0,1,0,0,1,1
20,0,1,1,1,0,0,1,0,0,1,1
32,0,0,1,1,1,0,1,0,0,1,1
43,1,0,1,1,1,0,1,0,0,1,1
23,1,2,2,1,0,0,1,0,0,1,1
44,1,0,8,0,1,1,1,0,0,1,1
61,0,11,1,1,0,0,1,0,0,1,1
50,0,1,1,0,1,1,1,0,0,1,1
41,1,3,2,1,1,1,0,1,0,1,1
50,0,3,-1,1,1,0,1,0,1,0,1
39,1,6,2,1,1,0,1,0,0,1,1
46,0,0,1,0,1,0,1,0,0,1,1
30,0,1,-1,1,0,0,1,0,0,1,0
65,0,1,1,0,1,1,1,0,1,0,1
31,1,3,15,1,0,1,1,0,0,1,1
43,1,3,2,0,1,0,0,1,0,1,1
40,0,5,0,0,0,0,1,0,0,1,1
37,0,0,0,1,0,0,0,1,0,1,1
31,1,3,0,0,0,0,0,1,0,1,1
54,0,7,18,1,0,1,1,0,1,0,1
23,1,4,0,0,0,1,0,1,0,1,1
30,1,9,7,0,0,1,0,1,0,1,1
34,1,3,33,1,0,1,1,0,0,1,1
34,0,0,0,0,0,0,0,1,0,1,1
47,1,22,1,1,0,0,1,0,0,1,1
31,0,5,2,1,0,0,1,0,0,1,1
28,0,8,40,1,1,0,1,0,0,1,1
33,0,1,0,0,0,1,0,1,1,0,1
55,0,5,300,1,1,1,1,0,0,1,1
39,1,3,3,1,0,0,1,0,0,1,1
51,0,3,0,1,1,0,0,1,1,0,1
28,1,0,0,0,0,1,1,0,0,1,1
23,1,2,22,1,0,0,1,0,0,1,1
34,1,0,2,1,1,1,0,1,0,1,1
26,1,2,19,0,0,0,1,0,0,1,1
49,1,1,19,1,1,0,1,0,0,1,1
46,0,3,14,0,1,1,1,0,0,1,1
22,1,0,0,1,0,1,1,0,0,1,1
22,0,2,1,1,1,1,1,0,1,0,1
25,0,1,1,1,1,1,1,0,0,1,1
70,0,1,12,0,1,0,0,1,0,1,1
50,1,3,0,0,1,0,1,0,1,0,1
31,0,0,80,0,0,0,1,0,0,1,0
26,1,3,0,1,0,0,1,0,1,0,1
36,0,2,0,0,1,0,0,1,0,1,1
72,0,7,-1,0,0,0,1,0,0,1,1
27,1,0,0,0,1,1,0,1,0,1,1
45,0,0,2,0,0,0,0,1,0,1,1
64,0,0,0,0,1,1,1,0,1,0,1
24,1,3,3,0,1,0,0,1,0,1,0
29,0,1,0,0,1,1,1,0,0,1,1
26,1,2,-1,0,0,0,1,0,0,1,1
61,0,0,0,0,1,0,1,0,0,1,1
32,1,8,2,1,1,1,1,0,0,1,0
24,1,1,0,1,1,0,0,1,0,1,1
34,0,3,0,1,0,1,1,0,0,1,1
51,1,4,1,0,0,1,1,0,0,1,1
26,1,0,1,0,0,1,1,0,0,1,1
39,1,1,10,0,1,0,0,1,1,0,1
20,0,0,-1,1,0,1,1,0,1,0,0
34,0,0,1,1,0,0,1,0,0,1,1
21,0,0,1,1,1,0,0,1,0,1,1
24,1,3,39,0,0,1,1,0,0,1,1
50,0,11,2,1,0,1,1,0,0,1,0
25,1,0,9,1,1,0,1,0,0,1,0
27,1,3,2,1,1,0,1,0,1,0,1
20,1,1,1,0,1,0,1,0,0,1,1
39,1,0,0,1,1,0,1,0,0,1,1
24,1,6,3,0,1,1,1,0,1,0,0
43,0,0,2,0,0,0,1,0,0,1,1
24,1,1,0,1,1,0,1,0,1,0,1
27,1,11,5,1,0,0,1,0,0,1,1
32,1,0,0,1,1,0,0,1,1,0,1
37,1,12,0,1,0,0,0,1,0,1,0
43,0,0,29,0,1,1,0,1,1,0,1
30,1,2,43,0,0,1,1,0,1,0,0
30,0,0,0,0,1,0,1,0,0,1,1
57,0,0,0,0,1,1,0,1,0,1,1
21,1,1,0,1,0,1,1,0,1,0,1
35,0,4,1,0,0,1,0,1,1,0,1
32,1,0,17,1,1,0,1,0,0,1,1
48,0,1,2,0,0,0,1,0,0,1,1
20,0,4,0,0,0,0,1,0,0,1,0
46,0,4,2,0,1,1,1,0,0,1,1
22,0,0,0,1,1,0,1,0,1,0,1
32,1,21,64,1,0,0,1,0,0,1,0
22,0,1,2,1,0,1,1,0,0,1,1
37,0,2,7,1,0,0,1,0,0,1,1
28,0,4,29,1,1,0,1,0,0,1,1
21,0,0,0,1,0,0,0,1,0,1,0
29,1,7,4,1,1,1,1,0,0,1,1
53,0,1,1,0,1,1,1,0,0,1,1
23,1,5,54,0,1,0,0,1,0,1,1
24,0,0,-1,1,0,0,1,0,0,1,1
49,1,8,3,0,1,1,1,0,0,1,1
23,1,7,9,0,1,0,1,0,0,1,1
29,0,0,0,1,1,0,1,0,0,1,1
53,1,9,117,0,1,0,1,0,0,1,1
23,1,1,1,1,0,1,1,0,0,1,0
23,1,1,1,1,0,0,0,1,0,1,1
37,1,3,2,0,1,1,0,1,0,1,1
22,1,1,103,1,0,0,1,0,0,1,0
31,1,1,39,0,1,1,1,0,0,1,1
59,0,2,29,0,0,1,1,0,1,0,1
29,1,15,1,1,0,0,1,0,0,1,1
26,0,0,0,0,1,0,1,0,0,1,1
25,0,14,0,0,0,0,1,0,1,0,1
29,1,4,1,1,1,0,1,0,0,1,1
36,0,0,0,1,1,1,1,0,0,1,1
47,1,1,81,0,0,1,1,0,0,1,1
36,0,0,0,1,0,1,1,0,0,1,1
30,0,10,93,1,0,0,1,0,0,1,0
56,1,9,19,0,1,1,0,1,0,1,1
30,0,3,0,0,0,1,0,1,0,1,1
52,1,6,1,1,0,0,0,1,0,1,1
22,1,0,0,1,0,0,0,1,1,0,1
23,1,0,0,0,0,0,0,1,0,1,1
27,0,1,-1,1,0,1,1,0,0,1,1
37,0,0,0,0,0,1,0,1,0,1,1
52,0,0,1,0,1,0,0,1,1,0,1
42,0,0,1,0,1,0,1,0,0,1,1
29,0,0,0,1,1,0,1,0,0,1,1
38,1,7,6,1,1,1,1,0,0,1,1
32,0,4,3,1,1,0,1,0,0,1,0
29,1,7,1,0,0,1,0,1,0,1,0
25,1,0,1,1,1,0,0,1,0,1,1
20,1,1,5,1,1,1,1,0,0,1,0
41,1,24,1,1,0,1,1,0,0,1,0
33,1,12,1,1,0,0,1,0,0,1,0
41,0,0,3,1,0,1,1,0,0,1,1
69,1,0,2,0,0,0,0,1,0,1,1
24,1,6,218,0,0,1,1,0,0,1,0
49,1,3,0,1,0,0,1,0,0,1,1
25,1,0,1,1,1,0,1,0,0,1,1
42,0,1,0,1,1,0,1,0,0,1,1
26,1,1,0,0,1,0,0,1,0,1,1
25,0,0,0,1,1,1,1,0,0,1,1
30,0,0,0,0,0,1,1,0,0,1,1
27,1,2,246,1,1,1,1,0,0,1,1
44,0,5,6,0,1,0,1,0,0,1,1
27,1,4,3,0,1,1,1,0,0,1,1
21,1,1,5,1,0,0,1,0,0,1,0
24,1,3,1,1,1,1,1,0,0,1,1
21,0,0,0,0,1,0,0,1,0,1,1
50,1,7,7,0,0,0,0,1,1,0,1
27,1,10,1,1,0,0,1,0,0,1,0
21,1,0,4,1,1,1,1,0,0,1,1
23,0,0,0,0,0,1,0,1,1,0,1
28,0,0,1,1,0,0,0,1,1,0,1
61,0,1,1,0,0,0,1,0,0,1,1
25,1,2,1,0,0,0,0,1,0,1,1
56,0,1,169,0,1,0,1,0,1,0,0
34,0,2,12,1,0,1,1,0,0,1,1
27,0,0,1,1,1,1,1,0,0,1,1
35,0,0,0,0,1,1,0,1,1,0,1
27,1,2,0,0,0,1,1,0,0,1,1
52,0,4,4,1,0,0,0,1,0,1,1
26,0,3,33,1,1,1,1,0,0,1,1
45,0,16,1,1,1,1,1,0,0,1,1
24,1,2,1,1,0,1,1,0,0,1,1
21,0,0,0,1,0,1,0,1,1,0,1
34,0,1,51,0,1,0,1,0,0,1,1
23,1,3,0,1,0,1,1,0,0,1,0
50,1,5,11,0,1,0,1,0,0,1,1
48,0,1,0,1,0,1,1,0,1,0,1
23,0,2,1,0,0,0,0,1,1,0,1
31,0,0,8,1,0,1,1,0,0,1,1
45,0,1,0,0,1,1,0,1,0,1,1
22,0,0,3,1,1,0,0,1,0,1,0
29,1,10,7,0,1,0,1,0,1,0,1
20,0,0,1,1,1,0,1,0,1,0,1
34,1,2,23,1,1,1,0,1,0,1,1
51,0,0,1,0,1,0,0,1,0,1,1
54,1,3,2,1,0,1,1,0,0,1,1
44,1,14,1,1,0,0,1,0,0,1,0
39,1,16,35,0,0,1,1,0,0,1,0
28,1,1,0,0,0,0,0,1,0,1,1
38,0,0,2,0,1,1,1,0,1,0,1
24,1,5,5,0,1,0,1,0,0,1,1
28,1,4,21,1,0,0,1,0,0,1,1
24,1,5,0,1,0,1,1,0,0,1,1
25,1,0,90,1,0,1,1,0,0,1,1
31,1,11,1,1,0,1,0,1,0,1,1
30,1,3,530,0,0,1,1,0,1,0,1
52,1,9,38,1,0,0,0,1,0,1,0
27,1,9,24,1,1,1,1,0,0,1,1
30,0,1,0,1,1,0,0,1,0,1,1
39,0,3,2,0,0,0,1,0,0,1,1
26,1,8,0,1,1,1,1,0,0,1,0
20,0,1,2,0,1,0,1,0,1,0,1
47,0,3,13,0,0,1,1,0,0,1,1
30,0,4,1,1,0,1,0,1,0,1,1
39,0,0,0,0,0,0,1,0,0,1,1
30,1,4,4,0,0,0,1,0,0,1,0
30,0,0,0,0,0,0,1,0,0,1,1
30,0,1,1,0,1,1,1,0,0,1,1
36,0,2,1,1,1,1,1,0,0,1,1
24,0,1,2,0,0,1,1,0,0,1,1
26,0,0,0,1,1,1,0,1,0,1,1
34,1,21,5,1,0,0,0,1,0,1,0
51,1,2,0,0,1,0,0,1,0,1,1
40,0,0,-1,0,0,1,0,1,0,1,1
38,1,14,4,1,0,1,1,0,1,0,0
20,1,1,3,1,0,1,1,0,1,0,0
32,1,19,1,1,1,1,1,0,0,1,0
30,1,9,8,1,0,1,1,0,0,1,1
36,1,2,46,1,1,1,0,1,0,1,0
54,1,14,28,0,0,0,0,1,0,1,1
26,0,0,0,0,0,1,1,0,0,1,1
39,0,0,-1,0,0,0,1,0,0,1,1
20,0,1,0,1,1,1,0,1,0,1,1
40,1,15,72,1,1,0,1,0,0,1,0
46,0,0,0,0,1,1,0,1,0,1,1
29,0,0,0,1,0,0,1,0,1,0,1
32,1,12,1,1,1,1,0,1,0,1,0
40,0,0,0,0,0,1,0,1,0,1,1
28,0,0,191,1,1,1,1,0,1,0,1
25,1,4,86,1,1,1,1,0,0,1,0
49,0,4,1,1,0,0,1,0,0,1,1
19,1,0,0,1,1,1,1,0,0,1,1
45,1,8,0,1,1,1,1,0,0,1,1
31,0,1,0,0,0,0,1,0,0,1,1
26,0,1,1,1,1,0,1,0,0,1,1
42,0,0,0,0,1,1,0,1,1,0,1
44,1,19,17,1,0,1,0,1,0,1,0
63,0,1,14,0,1,1,1,0,0,1,1
28,1,6,2,1,1,0,1,0,0,1,0
22,1,0,-1,1,1,0,1,0,0,1,1
47,0,3,0,1,1,0,1,0,0,1,1
29,1,2,0,0,0,0,0,1,0,1,1
24,0,1,0,1,0,1,1,0,1,0,1
33,1,1,0,1,0,0,1,0,0,1,1
29,0,3,0,1,1,0,1,0,1,0,1
34,1,3,1,0,0,1,0,1,0,1,1
32,1,19,14,1,1,0,1,0,0,1,0
36,0,1,0,1,1,1,0,1,1,0,1
32,1,11,1,1,1,1,0,1,0,1,0
20,1,0,2,1,1,0,1,0,0,1,1
22,1,0,0,1,0,0,1,0,0,1,0
34,1,0,0,1,1,1,0,1,0,1,1
65,0,7,0,1,0,0,0,1,0,1,1
36,1,14,2,1,0,1,1,0,0,1,0
39,0,0,1,0,0,0,0,1,0,1,1
26,1,24,85,1,1,0,0,1,0,1,0
24,1,0,9,1,0,0,1,0,0,1,1
59,1,15,14,1,1,1,0,1,0,1,1
22,1,1,0,1,0,0,1,0,0,1,1
43,1,0,0,0,1,1,0,1,1,0,1
27,1,13,0,1,1,1,1,0,0,1,0
22,1,0,5,1,1,0,1,0,0,1,1
53,1,36,32,0,0,1,1,0,0,1,1
32,0,1,0,1,0,1,0,1,1,0,1
56,0,0,1,0,0,1,1,0,0,1,1
29,1,6,0,0,1,0,1,0,0,1,1
74,0,0,0,0,0,0,0,1,1,0,1
26,0,2,7,1,0,0,1,0,0,1,1
43,0,2,2,1,1,1,0,1,0,1,1
24,1,1,123,1,1,0,0,1,0,1,0
36,1,2,2,1,1,0,1,0,0,1,1
24,0,5,1,0,0,1,1,0,0,1,1
22,1,0,7,1,0,0,1,0,0,1,1
50,0,2,0,0,0,1,0,1,0,1,1
20,0,0,0,1,0,1,1,0,1,0,1
27,1,8,49,1,1,0,1,0,0,1,1
26,0,0,1,0,0,1,1,0,0,1,1
38,1,4,1,0,1,0,0,1,0,1,1
34,0,0,1,1,0,0,1,0,0,1,1
26,0,1,5,0,0,1,1,0,0,1,1
41,0,3,0,0,1,1,0,1,0,1,1
31,1,8,0,1,0,1,0,1,0,1,1
20,1,0,1,1,0,1,1,0,0,1,1
53,0,0,1,0,1,1,0,1,0,1,1
33,1,2,43,0,1,1,1,0,1,0,1
33,0,0,2,1,0,1,1,0,1,0,1
28,1,10,20,1,0,1,1,0,0,1,1
32,1,0,1,0,1,0,0,1,0,1,1
69,0,0,0,0,0,0,1,0,0,1,1
26,0,2,0,0,1,0,1,0,0,1,1
43,0,0,-1,1,0,0,1,0,1,0,1
27,1,3,3,1,0,0,1,0,1,0,0
36,0,15,1,1,0,1,1,0,0,1,1
22,0,0,0,1,1,1,0,1,0,1,1
28,0,0,1,1,1,0,1,0,0,1,1
43,1,4,2,0,1,0,1,0,0,1,1
24,1,3,0,1,0,0,0,1,0,1,1
30,0,2,0,0,1,0,1,0,0,1,1
29,0,3,1,1,0,1,0,1,0,1,1
34,0,3,1,1,1,0,1,0,0,1,1
37,1,0,1,0,0,0,0,1,1,0,1
24,1,2,0,1,0,1,1,0,0,1,1
30,0,4,1,1,0,1,1,0,1,0,1
35,0,0,1,0,0,1,0,1,0,1,1
46,1,3,59,0,0,1,1,0,0,1,1
25,0,0,1,0,0,1,1,0,0,1,1
21,1,1,1,1,1,0,1,0,0,1,0
25,0,1,59,0,1,1,1,0,0,1,0
42,0,5,31,0,1,1,1,0,0,1,1
36,1,7,0,1,1,0,1,0,0,1,1
52,0,0,0,0,1,0,0,1,1,0,1
20,1,0,0,1,1,1,1,0,0,1,0
21,1,0,3,0,0,0,0,1,0,1,1
32,1,3,0,1,1,1,1,0,1,0,1
33,1,3,14,0,1,1,1,0,0,1,0
53,1,1,2,0,1,1,0,1,0,1,1
30,1,3,12,0,1,0,1,0,0,1,1
27,0,4,33,1,1,0,1,0,0,1,0
24,1,6,1,1,0,0,1,0,0,1,0
29,0,2,1,1,1,1,0,1,0,1,1
37,0,7,1,1,1,0,1,0,0,1,1
41,1,6,39,1,0,0,1,0,0,1,1
31,0,0,5,0,1,1,0,1,0,1,1
31,0,0,-1,1,0,1,1,0,0,1,1
27,1,7,10,1,1,1,1,0,0,1,1
30,0,7,0,1,0,1,1,0,0,1,1
23,1,1,1,1,1,0,1,0,0,1,1
29,1,8,0,0,1,1,1,0,0,1,1
26,1,4,1,0,1,1,0,1,1,0,1
23,1,2,1,1,0,1,1,0,0,1,1
21,1,2,86,1,1,0,1,0,0,1,0
38,0,0,0,0,0,1,0,1,0,1,1
28,0,1,2,1,1,1,1,0,0,1,1
58,0,1,0,0,0,1,0,1,0,1,1
55,1,17,25,1,1,0,1,0,0,1,0
21,1,0,34,1,1,0,1,0,0,1,0
53,1,4,0,0,0,1,0,1,0,1,1
56,1,0,0,0,1,0,0,1,0,1,1
23,1,0,0,1,0,1,1,0,0,1,1
28,1,1,-1,0,0,0,0,1,0,1,1
53,0,0,0,0,1,1,0,1,1,0,1
22,0,0,2,0,1,0,1,0,1,0,1
49,0,0,1,0,0,1,1,0,0,1,1
44,0,0,0,1,1,0,1,0,0,1,1
40,0,5,55,0,0,1,1,0,1,0,0
29,0,0,0,0,1,0,1,0,1,0,1
31,1,3,1,0,1,0,1,0,0,1,1
25,1,21,117,1,1,1,1,0,0,1,0
28,0,0,0,1,1,0,0,1,1,0,1
25,1,5,14,0,0,0,0,1,0,1,0
61,1,4,2,1,0,0,0,1,0,1,0
35,0,2,1,1,0,0,1,0,0,1,1
22,1,2,0,1,1,1,1,0,0,1,1
49,1,3,34,0,1,1,1,0,0,1,0
24,1,11,77,1,0,1,0,1,1,0,0
21,1,2,18,1,1,1,1,0,0,1,0
21,1,1,86,1,1,1,1,0,0,1,0
20,1,0,22,0,1,1,1,0,0,1,0
55,0,0,0,0,0,1,0,1,0,1,1
66,0,1,19,0,1,1,0,1,0,1,1
44,0,0,1,1,1,1,1,0,0,1,1
46,1,1,0,0,1,0,0,1,0,1,1
24,1,0,6,1,0,0,1,0,0,1,0
43,1,13,51,0,0,1,1,0,0,1,1
34,0,1,0,0,1,1,0,1,0,1,1
29,1,8,1,1,0,0,0,1,0,1,0
44,1,1,6,0,1,1,0,1,1,0,1
58,1,21,59,1,0,1,0,1,0,1,1
54,0,0,-1,0,0,1,0,1,0,1,1
42,0,0,6,0,1,1,0,1,0,1,1
23,0,2,7,0,0,0,1,0,0,1,1
24,1,1,1,1,0,0,1,0,0,1,1
25,0,1,4,1,1,1,1,0,1,0,1
20,1,0,0,1,1,0,1,0,0,1,1
33,1,28,1,1,1,1,1,0,0,1,0
27,1,1,0,1,1,1,1,0,0,1,1
52,0,2,3,0,0,0,0,1,0,1,1
37,0,5,1,0,0,1,1,0,0,1,1
29,1,12,5,1,1,1,1,0,0,1,0
46,0,2,1,0,1,1,1,0,0,1,1
34,0,5,1,0,1,1,1,0,0,1,1
27,1,2,6,0,1,1,1,0,0,1,1
22,0,2,1,1,0,1,1,0,0,1,0
33,0,4,-1,1,0,1,1,0,0,1,1
25,0,1,0,1,1,1,1,0,0,1,1
24,1,2,1,1,0,1,1,0,0,1,1
37,0,8,1,1,1,1,1,0,0,1,1
37,1,11,1,1,0,1,1,0,0,1,0
27,1,11,2,1,1,0,0,1,0,1,0
32,1,4,1,1,0,1,0,1,0,1,1
30,0,1,0,1,1,1,0,1,0,1,1
