population numeric,householdsize numeric,racepctblack numeric,racePctWhite numeric,racePctAsian numeric,racePctHisp numeric,agePct12t21 numeric,agePct12t29 numeric,agePct16t24 numeric,agePct65up numeric,numbUrban numeric,pctUrban numeric,medIncome numeric,pctWWage numeric,pctWFarmSelf numeric,pctWInvInc numeric,pctWSocSec numeric,pctWPubAsst numeric,pctWRetire numeric,medFamInc numeric,perCapInc numeric,whitePerCap numeric,blackPerCap numeric,indianPerCap numeric,AsianPerCap numeric,HispPerCap numeric,NumUnderPov numeric,PctPopUnderPov numeric,PctLess9thGrade numeric,PctNotHSGrad numeric,PctBSorMore numeric,PctUnemployed numeric,PctEmploy numeric,PctEmplManu numeric,PctEmplProfServ numeric,PctOccupManu numeric,PctOccupMgmtProf numeric,MalePctDivorce numeric,MalePctNevMarr numeric,FemalePctDiv numeric,TotalPctDiv numeric,PersPerFam numeric,PctFam2Par numeric,PctKids2Par numeric,PctYoungKids2Par numeric,PctTeen2Par numeric,PctWorkMomYoungKids numeric,PctWorkMom numeric,NumIlleg numeric,PctIlleg numeric,NumImmig numeric,PctImmigRecent numeric,PctImmigRec5 numeric,PctImmigRec8 numeric,PctImmigRec10 numeric,PctRecentImmig numeric,PctRecImmig5 numeric,PctRecImmig8 numeric,PctRecImmig10 numeric,PctSpeakEnglOnly numeric,PctNotSpeakEnglWell numeric,PctLargHouseFam numeric,PctLargHouseOccup numeric,PersPerOccupHous numeric,PersPerOwnOccHous numeric,PersPerRentOccHous numeric,PctPersOwnOccup numeric,PctPersDenseHous numeric,PctHousLess3BR numeric,MedNumBR numeric,HousVacant numeric,PctHousOccup numeric,PctHousOwnOcc numeric,PctVacantBoarded numeric,PctVacMore6Mos numeric,MedYrHousBuilt numeric,PctHousNoPhone numeric,PctWOFullPlumb numeric,OwnOccLowQuart numeric,OwnOccMedVal numeric,OwnOccHiQuart numeric,RentLowQ numeric,RentMedian numeric,RentHighQ numeric,MedRent numeric,MedRentPctHousInc numeric,MedOwnCostPctInc numeric,MedOwnCostPctIncNoMtg numeric,NumInShelters numeric,NumStreet numeric,PctForeignBorn numeric,PctBornSameState numeric,PctSameHouse85 numeric,PctSameCity85 numeric,PctSameState85 numeric,LemasSwornFT numeric,LemasSwFTPerPop numeric,PctUsePubTrans numeric,PolicCars numeric,PolicOperBudg numeric,unrelated_column_one,unrelated_column_two,response
52179,2.46,0.79,93.76,2.78,2.41,19.04,35.4,23.07,12.01,52278,100.0,24714,75.72,0.56,49.07,25.42,6.3,16.37,33705,13698,13902,6082,12067,12411,8598,8033,16.68,5.02,14.77,28.16,4.73,61.09,12.22,27.81,12.03,27.08,10.27,41.41,13.49,11.97,2.87,69.13,68.05,79.81,72.68,57.71,69.73,731,2.3,3716,15.53,22.6,27.66,36.3,1.11,1.61,1.97,2.59,93.27,1.45,3.3,1.91,2.27,2.46,2.07,55.2,2.78,58.52,2,925,95.82,50.94,2.38,26.05,1962,2.66,0.33,66600,89100,129000,62400,287,371,458,171,426,29.1,19.4,11.9,131,13,7.11,52.17,36.71,65.63,86.27,22.8,2287.7,3.14,1,1,1
17894,2.71,0.23,94.46,1.65,7.75,16.91,28.81,16.43,14.05,0,0.0,25878,71.32,1.03,46.28,31.76,6.54,17.22,31856,12434,12803,1739,7999,5288,6092,2172,12.92,7.67,19.31,19.17,4.83,58.83,19.49,24.52,16.08,23.42,9.08,29.34,12.61,10.95,3.03,71.84,71.47,71.96,75.62,55.62,65.9,319,2.3,1134,30.78,42.59,56.17,61.73,1.95,2.7,3.56,3.91,91.29,2.83,5.34,3.69,2.54,2.61,2.46,58.98,3.92,46.56,3,171,97.48,57.56,1.75,21.05,1972,4.99,0.38,52200,65700,84200,32000,248,328,391,143,373,26.2,19.5,11.9,14,69,6.34,45.89,39.52,67.97,82.1,8.8,2025.1,0.63,0,1,1
35406,3.19,0.44,97.88,1.47,0.67,16.8,26.82,13.38,6.26,34716,98.05,59285,90.42,0.88,66.53,16.39,1.91,12.88,63019,22373,22409,17747,76924,19723,14542,544,1.55,2.67,8.68,37.23,2.76,70.73,15.98,24.99,5.63,37.89,3.22,28.28,6.02,4.66,3.48,90.93,89.88,95.71,91.19,51.54,63.17,119,0.5,1881,5.21,5.58,11.8,13.4,0.28,0.3,0.63,0.71,92.22,0.67,6.18,5.29,3.17,3.26,2.16,94.07,0.36,16.04,4,381,96.68,91.32,0.52,28.87,1976,0.05,0.1,157800,195500,235600,77800,651,814,1001,350,992,32.0,22.2,12.2,0,0,5.31,74.19,62.79,81.3,91.29,26.8,1322.9,3.63,1,0,1
13145,2.61,39.06,59.75,0.97,0.3,16.78,28.54,15.37,13.47,0,0.0,21515,74.92,0.52,25.58,31.43,10.17,14.57,26836,10712,13835,6083,0,2667,0,2656,20.75,21.41,40.53,12.48,9.29,57.35,41.02,17.42,32.92,17.97,11.68,33.05,14.05,12.99,3.16,57.59,48.15,52.56,61.42,66.45,74.74,1125,9.25,116,22.41,22.41,22.41,22.41,0.2,0.2,0.2,0.2,97.82,0.44,6.1,4.25,2.56,2.65,2.41,64.24,4.67,45.82,3,420,92.29,62.11,3.81,54.29,1964,13.54,0.97,35200,48100,69000,33800,126,203,273,147,298,24.6,18.3,12.9,0,1,0.88,78.56,60.37,86.67,92.32,7.6,1720.5,0.09,1,0,0
18630,2.7,1.2,93.59,4.94,1.67,11.8,20.64,9.94,15.09,18630,100.0,83275,80.91,0.5,76.81,29.27,2.17,15.57,102529,52621,54572,17442,0,26403,38134,359,1.94,3.17,7.27,60.94,2.25,62.44,8.72,33.93,2.04,56.1,3.8,25.54,6.26,5.1,3.06,89.7,89.53,98.86,87.22,45.55,55.46,72,0.53,2477,11.51,17.12,20.79,27.49,1.53,2.28,2.76,3.66,83.99,1.23,3.16,2.48,2.68,2.85,1.92,86.96,0.54,20.15,3,199,97.2,81.76,1.51,37.69,1947,0.17,0.24,264600,382300,500001,235401,639,792,979,340,849,27.1,19.8,12.8,9,0,13.3,44.14,66.9,80.27,85.71,9.7,1915.8,17.53,0,0,1
165121,2.36,15.78,82.73,1.04,0.67,16.31,32.25,18.75,13.77,165121,100.0,19923,72.35,0.54,34.7,30.68,9.69,15.24,26131,12108,13169,6838,8519,8899,11800,32189,20.8,12.59,29.21,21.73,7.11,55.4,12.82,29.18,14.23,27.6,12.18,37.0,15.95,14.23,2.88,62.09,57.18,75.41,64.48,59.22,65.69,5720,4.81,3274,36.01,44.26,55.62,61.91,0.71,0.88,1.1,1.23,96.24,0.48,3.15,1.86,2.2,2.4,2.01,54.26,2.29,59.26,2,6480,91.52,49.86,7.04,33.72,1960,6.38,0.28,35900,49800,69600,33700,187,261,343,156,332,26.5,20.4,13.6,354,130,1.98,69.57,47.86,77.77,87.92,80.0,2063.3,1.93,0,1,0
12841,2.77,10.29,82.84,3.26,9.18,16.13,34.37,17.74,4.02,12841,100.0,26470,87.53,1.14,33.55,11.22,4.76,16.58,28046,12288,12752,10370,22482,8368,9493,1436,11.21,3.54,12.4,27.1,4.37,68.94,7.45,31.56,10.88,32.6,8.38,21.26,12.82,10.61,3.11,78.49,74.29,82.82,81.71,56.45,64.63,173,2.12,855,5.61,11.46,26.2,38.13,0.37,0.76,1.74,2.54,87.65,0.92,4.19,3.31,2.77,2.85,2.67,55.45,4.73,43.46,3,553,89.33,53.88,0.54,29.66,1979,7.19,0.1,61600,85000,111700,50100,254,312,397,143,400,24.5,22.8,11.4,0,0,6.66,33.15,35.04,55.12,64.61,11.8,1084.5,0.24,1,0,0
14936,2.75,1.62,90.33,6.9,4.65,11.94,22.13,10.39,12.61,14936,100.0,69695,83.75,0.21,65.77,25.36,1.87,13.69,86126,46038,48138,18193,142500,30231,13692,567,3.85,2.89,9.91,51.24,2.55,62.67,10.26,27.57,2.71,49.71,4.37,27.83,8.12,6.38,3.15,88.47,89.05,98.94,90.72,24.42,41.95,65,0.61,3453,34.78,48.91,56.13,59.83,8.04,11.31,12.98,13.83,80.36,3.15,4.09,3.11,2.7,2.84,2.36,75.25,1.22,30.48,3,188,96.65,71.63,0.53,26.6,1948,0.22,0.14,314800,435700,500001,185201,599,859,1001,402,908,24.7,21.5,17.9,0,0,23.12,52.95,59.29,76.75,80.96,6.0,2495.0,28.72,1,0,1
10862,2.41,0.49,98.82,0.57,0.23,12.73,22.32,10.38,15.56,10862,100.0,31613,72.11,0.16,47.6,35.07,3.63,20.36,37546,15599,15348,14505,729,42397,36225,578,5.32,6.7,18.05,20.94,4.53,58.06,23.28,24.59,14.23,31.97,7.24,20.27,9.32,8.36,2.91,82.72,81.98,92.35,88.87,70.58,69.23,33,0.38,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.69,0.2,2.28,1.64,2.41,2.52,2.03,80.1,0.62,35.27,3,311,93.55,76.38,0.32,40.19,1960,2.48,0.39,40500,55300,76200,35700,202,259,323,121,344,23.1,15.6,11.9,0,0,0.87,74.34,66.16,87.85,92.45,3.9,2816.9,0.72,1,1,1
11194,2.36,4.96,93.83,0.65,0.7,12.83,24.88,12.32,17.46,0,0.0,17058,65.31,2.3,31.71,37.31,10.51,12.56,25111,9752,10017,5124,3858,7083,4574,2260,20.8,24.59,45.4,9.82,7.05,54.54,32.08,16.99,29.36,16.56,11.94,23.09,15.68,14.03,2.85,65.66,62.3,70.3,75.25,76.4,73.47,202,1.95,116,18.1,18.1,18.1,26.72,0.19,0.19,0.19,0.28,97.49,0.51,2.44,1.65,2.29,2.37,2.17,60.08,1.92,50.19,2,385,92.48,58.02,1.82,31.17,1962,15.62,0.0,27000,41100,59000,32000,130,203,267,137,270,25.7,16.7,12.8,0,0,1.04,81.92,49.87,87.91,94.16,8.5,1319.4,0.13,0,0,0
19757,2.57,5.66,90.17,3.07,5.28,10.5,22.74,9.94,14.07,19757,100.0,66464,78.94,0.93,69.78,28.8,2.17,16.25,83876,41797,43738,21263,0,29402,21773,515,2.62,4.85,10.79,53.61,3.06,64.35,11.91,28.37,5.93,48.93,5.58,29.47,8.11,6.92,3.03,86.58,85.85,93.37,81.59,48.97,57.62,136,1.0,2646,25.09,30.8,39.72,43.84,3.36,4.13,5.32,5.87,86.19,2.56,3.93,2.85,2.54,2.76,2.09,73.53,1.14,33.06,3,309,96.14,67.77,2.27,21.04,1946,0.71,0.35,222700,321400,490400,267700,579,781,977,398,834,23.8,20.5,13.9,0,0,13.39,44.87,59.51,73.5,81.95,6.3,3150.4,15.49,0,0,1
27331,2.96,8.32,60.62,12.11,34.24,13.99,33.75,15.53,5.34,27331,100.0,34552,84.87,0.36,30.35,15.01,9.74,8.9,36604,13550,15537,11207,11224,13451,9165,3550,13.07,13.76,30.65,13.11,7.5,67.43,26.92,12.09,15.29,20.3,11.79,41.86,17.54,14.6,3.48,67.48,61.68,83.84,73.91,55.2,60.99,1233,6.71,8030,17.33,27.63,37.52,54.35,5.09,8.12,11.02,15.97,57.99,12.58,12.42,8.51,2.95,2.84,3.0,30.15,19.82,74.95,2,551,94.36,31.36,1.09,19.78,1962,3.32,1.22,187100,230800,280900,93800,552,696,841,289,749,29.2,26.7,12.3,33,0,29.38,44.05,38.53,83.69,87.35,2.0,13345.2,3.7,1,0,0
11199,2.53,5.76,93.12,0.75,0.35,16.4,29.09,16.4,13.26,0,0.0,25300,73.74,1.52,39.77,30.56,10.72,18.57,32964,12299,12595,8702,3488,6882,8623,1584,15.05,8.48,22.29,17.38,6.61,60.42,19.44,26.83,20.59,25.76,9.73,30.15,14.26,12.2,3.0,69.81,69.46,81.31,76.59,64.31,74.45,173,1.88,142,15.49,25.35,30.99,40.14,0.2,0.32,0.39,0.51,97.24,0.19,2.57,1.69,2.38,2.59,2.12,59.78,1.26,50.16,2,205,95.58,54.83,1.46,36.59,1959,8.56,0.67,42700,55900,73200,30500,168,268,335,167,333,24.8,16.1,13.0,12,0,1.27,81.53,49.67,78.55,92.42,5.1,2176.8,0.56,0,0,0
139739,2.72,38.89,39.98,1.45,31.59,17.16,34.04,18.02,8.78,139739,100.0,22140,71.32,0.31,24.55,22.4,21.82,11.6,24774,11081,15140,9661,8364,9807,6169,36397,27.51,18.0,40.56,14.44,10.73,54.05,15.22,27.13,15.93,21.06,12.64,52.37,17.49,15.22,3.29,35.63,30.32,33.53,38.38,48.87,56.43,21440,20.8,21442,16.61,26.04,36.19,46.66,2.55,4.0,5.55,7.16,60.57,9.74,9.35,5.67,2.55,2.76,2.49,25.54,9.2,73.14,2,4634,91.74,23.61,6.24,25.51,1949,14.47,1.42,107100,133800,161300,54200,318,443,528,210,504,29.1,23.9,14.8,701,26,15.34,43.76,44.91,79.37,82.12,17.9,7794.8,17.32,0,1,0
18923,3.27,2.48,72.5,1.15,69.1,17.07,29.52,14.1,8.05,0,0.0,22365,77.7,2.03,19.91,23.34,19.49,12.54,23896,9408,10105,8318,5295,13179,6396,4553,24.31,31.14,48.61,9.96,14.81,51.15,7.29,22.59,15.35,20.24,8.92,32.08,12.86,10.98,3.71,68.15,63.46,73.53,74.49,46.27,51.42,952,5.49,4515,10.68,15.57,24.56,33.09,2.55,3.72,5.86,7.9,34.87,14.8,13.95,10.98,3.23,3.27,3.2,49.89,20.79,56.56,2,333,94.56,49.35,4.5,29.43,1964,8.46,2.47,58600,73200,95300,36700,187,285,363,176,364,26.6,21.0,12.4,0,8,23.86,60.05,52.49,85.86,92.43,5.1,3675.8,0.7,1,1,0
30159,2.85,5.13,88.12,2.32,11.74,13.74,27.49,11.16,4.23,29967,99.49,45043,92.17,1.01,46.08,10.49,1.82,8.14,48162,17932,18626,14520,19782,13588,8996,1471,4.92,3.66,10.8,32.3,3.09,74.05,21.92,23.71,8.7,37.42,8.66,24.64,12.41,10.54,3.23,84.23,82.29,93.76,82.8,58.23,67.24,187,0.98,1763,8.11,15.43,29.38,49.46,0.47,0.9,1.72,2.89,86.97,2.02,4.27,3.4,2.84,2.96,2.52,74.17,4.31,28.0,3,795,93.01,70.96,2.14,37.36,1981,3.13,0.58,56500,69100,92000,35500,357,457,569,212,555,22.1,20.6,12.0,0,2,5.85,53.83,40.8,61.39,85.79,53.3,566.3,1.2,1,1,1
32509,2.88,1.6,92.63,5.07,2.53,12.3,24.76,11.8,9.09,31979,98.37,63533,90.14,0.55,65.63,20.41,2.54,14.82,67323,26007,26200,16936,21015,27027,16008,520,1.62,4.8,10.96,41.3,2.64,73.18,17.49,24.05,7.75,41.63,4.94,28.65,7.06,6.03,3.16,89.06,87.89,95.23,84.94,61.01,73.89,285,1.29,3387,8.33,17.71,24.59,27.4,0.87,1.85,2.56,2.85,86.63,1.8,4.16,3.4,2.84,2.9,2.45,87.5,1.19,22.27,3,465,96.04,85.53,0.65,51.4,1966,0.45,0.2,170400,226600,289400,119000,617,757,948,331,912,24.3,21.8,12.4,35,0,10.42,56.51,60.73,74.76,89.1,33.6,967.1,2.18,0,0,1
81245,2.57,8.06,83.06,3.7,9.15,12.56,26.65,12.69,13.46,81245,100.0,28553,70.86,0.28,33.78,30.01,13.4,17.7,35830,13026,14184,9338,8366,6110,6338,12756,15.91,10.02,26.81,14.33,9.34,57.14,22.05,22.71,15.06,21.71,10.18,37.77,13.68,12.04,3.21,61.08,57.28,66.21,65.62,56.75,63.55,3900,6.26,11237,20.04,33.76,45.57,54.84,2.77,4.67,6.3,7.58,79.37,5.45,6.97,4.47,2.53,2.81,2.29,51.31,4.28,62.17,2,3116,91.01,46.2,4.72,28.34,1939,5.22,0.71,115100,139200,163600,48500,310,507,633,323,574,29.4,24.3,14.9,202,164,13.83,73.81,55.72,83.6,90.25,11.2,7251.7,8.92,0,0,0
28199,2.95,1.09,98.33,0.34,0.5,14.67,25.42,11.7,7.0,23336,82.6,42530,88.38,0.82,52.88,17.86,2.95,11.83,47500,16397,16378,11234,19363,30086,18133,1200,4.3,5.49,17.05,24.7,3.02,70.86,23.66,21.8,13.53,31.61,7.17,22.86,9.03,8.12,3.24,87.41,86.27,95.18,89.49,64.49,72.21,115,0.56,349,8.88,12.89,14.33,22.92,0.11,0.16,0.18,0.28,97.31,0.35,4.28,3.55,2.92,3.03,2.35,86.68,0.71,27.13,3,348,96.49,83.49,2.87,30.17,1974,1.03,0.36,67700,91100,127800,60100,329,383,433,104,440,21.4,20.5,12.7,0,0,1.24,68.1,52.36,72.04,88.46,34.4,819.5,0.98,0,1,1
33862,2.34,1.7,97.7,0.3,0.29,12.47,23.71,11.54,17.41,33809,100.0,20461,64.27,0.43,35.8,38.41,9.42,21.02,26550,11269,11322,8976,5115,15083,17367,6308,18.99,13.76,30.81,12.8,8.01,50.9,19.48,24.23,17.86,22.77,11.35,25.25,14.62,13.17,2.89,67.27,64.43,72.81,75.54,52.37,63.04,763,2.6,272,12.13,14.34,15.81,15.81,0.1,0.12,0.13,0.13,97.75,0.44,3.04,2.0,2.3,2.39,2.16,65.27,0.95,48.37,3,1878,88.51,62.93,3.41,54.58,1951,9.3,0.32,30900,42600,60000,29100,179,247,299,120,330,27.1,16.3,13.3,4,1,0.8,80.69,56.47,86.73,91.55,11.6,2926.2,0.9,0,0,1
53056,2.44,36.62,62.66,0.49,0.52,13.17,23.77,12.14,16.83,53056,100.0,20413,71.52,0.68,30.55,36.54,9.47,18.31,27752,11344,13725,7340,7093,9510,13418,9795,18.96,20.69,42.55,12.42,8.71,54.71,33.75,21.29,28.08,19.44,12.0,28.43,15.24,13.8,2.96,60.31,53.99,59.36,59.43,68.72,74.42,3041,6.59,359,4.46,8.91,14.48,18.94,0.03,0.06,0.1,0.13,97.4,0.45,4.1,2.78,2.38,2.43,2.3,60.72,2.57,50.75,2,1585,93.2,59.44,6.5,51.74,1957,10.52,0.85,32500,47000,65800,33300,130,195,267,137,278,23.6,16.4,12.7,61,0,0.68,77.66,59.51,81.4,92.62,44.6,1189.2,2.1,0,1,0
46380,2.3,2.26,92.27,3.18,3.02,12.39,27.16,13.52,14.24,46380,100.0,21552,71.28,0.52,36.08,29.04,11.02,17.08,26927,12606,12985,7398,10265,8002,7421,7612,17.06,7.24,19.98,15.05,7.63,55.34,19.08,20.13,19.72,22.46,16.58,30.84,20.56,18.69,2.87,59.22,56.7,67.84,66.72,53.01,62.2,1321,3.64,2212,11.3,21.25,30.88,36.26,0.54,1.01,1.47,1.73,92.81,1.24,3.56,2.06,2.22,2.32,2.13,45.27,3.51,63.52,2,887,95.78,43.14,2.14,17.25,1961,4.89,0.42,47100,61300,82600,35500,269,332,389,120,393,27.2,18.1,11.7,185,23,4.77,33.21,40.77,72.92,79.06,14.6,3167.2,4.38,1,0,0
14292,2.68,52.11,47.03,0.48,0.7,17.21,29.5,17.3,15.52,0,0.0,16305,69.35,1.02,26.07,35.45,14.35,19.69,20420,8854,12387,5680,4325,14933,9734,3643,28.16,17.9,35.87,14.85,8.38,46.83,12.24,29.48,16.71,22.15,9.38,35.53,14.76,12.48,3.07,52.33,47.28,50.16,55.58,52.19,62.2,1074,8.59,81,37.04,37.04,37.04,37.04,0.21,0.21,0.21,0.21,95.95,0.42,5.26,3.5,2.43,2.39,2.47,48.73,2.94,45.81,3,460,92.07,49.55,0.65,40.22,1961,9.89,0.86,37400,51600,71400,34000,139,232,315,176,346,30.8,23.1,15.9,59,4,0.57,75.22,49.16,72.06,87.36,4.7,3043.4,0.12,1,0,0
15648,2.45,4.47,93.33,1.34,1.49,11.25,36.13,16.47,3.55,15107,96.54,35550,92.44,0.93,53.03,8.91,2.84,5.42,42970,17668,18215,8912,10400,12080,4949,803,5.34,2.52,7.34,37.44,1.9,80.77,10.91,29.16,7.24,34.4,10.51,40.5,11.38,10.94,2.98,78.08,78.87,88.33,73.07,70.24,77.6,135,1.87,503,20.08,28.03,40.16,49.3,0.65,0.9,1.29,1.58,95.58,0.41,2.37,1.34,2.36,2.97,1.97,49.12,1.39,58.82,2,286,95.72,39.01,0.0,15.03,1975,0.73,0.46,78200,95200,125000,46800,390,446,490,100,468,22.0,22.0,11.7,0,0,3.21,69.68,34.51,72.1,88.52,36.2,432.5,3.04,0,1,1
95333,2.56,7.89,89.13,1.05,3.46,14.14,27.75,13.47,11.3,95027,99.68,26218,76.25,0.76,42.51,26.36,8.0,16.97,32611,12557,13289,6604,7503,4966,7627,14452,15.59,7.16,21.19,20.14,6.51,61.58,17.62,22.98,16.81,24.95,10.16,30.8,13.35,11.85,3.08,68.0,65.35,71.42,72.26,63.89,69.95,3696,5.04,2348,18.06,26.83,34.88,38.67,0.44,0.66,0.86,0.95,94.69,0.83,4.64,3.12,2.5,2.65,2.25,64.98,1.99,48.98,3,3138,92.22,61.17,7.84,43.56,1956,4.27,0.31,37200,48800,65100,27900,220,283,345,125,351,26.3,17.3,13.1,107,31,2.46,63.82,51.41,81.4,86.3,63.6,1499.7,1.06,0,0,0
23478,3.18,1.97,87.97,8.49,2.28,39.89,65.11,54.11,3.85,0,0.0,17886,89.68,1.71,54.72,10.2,2.27,8.34,36515,9375,9687,5611,16503,6657,5344,6029,34.88,1.31,3.27,65.82,4.92,49.84,3.22,58.73,6.01,42.31,2.87,71.18,5.48,4.1,2.9,79.2,79.29,86.24,79.82,59.89,67.8,134,2.02,2386,44.38,62.32,71.58,74.85,4.51,6.33,7.27,7.61,88.57,1.1,3.26,1.72,2.34,2.6,2.22,35.39,3.49,61.33,2,162,97.85,31.87,0.62,24.69,1969,1.79,0.46,64000,80300,97100,33100,252,326,405,153,363,35.1,15.5,11.6,0,0,10.16,44.52,21.02,32.33,77.57,6.9,3398.7,5.14,1,1,1
10444,3.02,0.41,98.89,0.39,0.45,15.65,29.33,13.36,5.97,10444,100.0,35951,87.21,1.11,35.14,18.26,5.47,11.06,38146,12564,12564,0,0,18077,16235,606,5.82,7.88,23.12,13.14,3.74,72.41,19.29,17.8,17.67,20.54,7.51,23.61,11.24,9.45,3.31,79.67,78.17,85.3,77.48,71.02,74.89,157,2.2,38,0.0,18.42,18.42,18.42,0.0,0.07,0.07,0.07,98.33,0.07,5.63,4.79,3.02,3.13,2.66,78.54,2.08,40.8,3,223,93.95,75.69,0.45,16.14,1973,2.66,0.35,52700,64400,74300,21600,301,357,409,108,441,24.0,18.8,12.4,0,0,0.36,71.66,55.11,83.07,91.34,17.0,614.6,2.61,1,0,1
37986,2.41,51.31,35.45,3.97,15.3,12.32,26.47,12.98,16.65,37986,100.0,20309,68.54,0.5,22.62,35.52,14.85,14.35,27804,12017,16360,9942,2566,12883,6690,9208,24.97,15.95,41.66,9.55,9.63,55.72,4.44,14.45,9.09,15.58,15.65,46.53,18.36,17.11,3.13,32.24,26.11,38.21,30.64,62.47,69.18,5719,19.29,3757,13.23,22.54,35.83,47.03,1.31,2.23,3.54,4.65,76.74,5.64,9.02,4.86,2.3,2.42,2.25,31.93,8.77,67.53,2,5895,72.74,30.4,13.66,57.59,1955,11.49,0.98,54300,73400,100700,46400,215,394,517,302,434,28.2,19.7,15.8,594,22,9.89,49.49,53.85,81.22,86.35,11.8,3230.5,25.65,1,1,0
10145,2.69,2.18,94.68,0.59,4.05,14.21,24.55,11.73,11.26,0,0.0,25943,78.55,3.92,36.3,25.05,4.92,21.07,30012,11526,11887,5497,4838,256,6992,1390,13.93,8.53,23.66,13.38,8.04,60.01,26.9,23.06,23.13,23.04,9.39,20.11,11.1,10.29,3.07,79.85,74.56,79.97,81.76,65.73,72.81,166,2.01,182,0.0,0.0,4.95,4.95,0.0,0.0,0.09,0.09,95.88,0.0,4.12,3.21,2.66,2.66,2.68,75.42,3.26,35.9,3,405,90.29,75.56,2.72,63.21,1967,7.46,0.38,32000,45400,64600,32600,172,242,335,163,346,25.3,17.3,12.6,0,0,1.79,55.67,54.88,80.19,88.4,9.9,1028.9,0.0,0,0,1
108056,2.58,17.78,76.28,2.6,9.77,10.46,26.0,11.55,11.86,108056,100.0,49787,82.57,0.58,54.11,24.22,5.43,14.57,57360,27092,30975,13309,14211,29924,13109,6728,6.29,7.21,18.81,35.13,5.08,67.95,17.99,21.6,7.97,37.24,7.96,35.01,11.56,9.86,3.08,72.41,67.92,79.89,75.16,59.38,68.27,4551,6.42,20075,17.41,27.21,35.38,42.52,3.24,5.06,6.57,7.9,77.07,3.87,5.87,3.99,2.54,2.65,2.39,60.42,4.91,53.06,2,2334,94.73,57.87,1.37,27.98,1961,1.67,0.47,225600,295700,414000,188400,483,716,931,448,794,26.5,22.8,14.7,132,18,18.58,41.96,54.75,80.59,81.75,39.1,2765.1,11.33,0,1,0
111183,2.09,21.89,69.07,4.17,9.69,8.3,30.47,12.81,9.02,111183,100.0,41472,86.8,0.58,50.03,13.5,3.06,13.91,50812,25509,30740,13798,22573,16351,12435,7732,7.09,6.0,13.09,48.55,3.5,76.42,4.36,28.44,5.46,47.71,12.82,42.34,15.93,14.47,2.83,65.23,60.72,77.59,61.34,69.69,76.46,4158,7.23,17998,27.26,41.56,55.32,66.07,4.41,6.73,8.96,10.69,81.13,4.98,4.71,2.22,2.04,2.09,2.01,41.45,5.0,71.17,2,4972,91.46,40.48,0.58,10.12,1963,2.21,0.34,161400,228600,327700,166300,570,667,825,255,701,25.4,22.2,12.0,381,2,16.19,22.05,36.8,54.42,66.59,15.8,7028.0,18.15,1,1,0
24692,3.34,12.72,83.03,2.64,4.13,13.96,30.62,11.34,1.98,24692,100.0,30007,94.69,0.76,31.43,7.71,3.15,11.54,30187,9935,10624,6378,9961,5619,7350,2209,8.96,3.97,12.72,14.14,2.85,71.79,16.97,18.9,14.49,22.08,5.71,17.75,7.78,6.72,3.68,88.47,86.89,89.54,84.22,47.68,56.23,182,1.17,867,14.99,20.53,30.68,37.25,0.53,0.72,1.08,1.31,94.4,0.52,7.57,6.45,3.34,3.09,3.55,43.19,3.83,21.77,3,286,96.28,46.55,0.0,42.66,1971,2.29,0.0,54300,68700,88900,34600,355,400,443,88,429,22.0,22.9,10.7,0,0,3.51,29.13,27.71,41.91,53.95,32.4,761.2,0.27,0,1,1
20098,2.57,17.99,81.05,0.51,0.92,12.07,26.55,11.28,9.2,0,0.0,32348,84.49,1.28,37.96,18.83,4.79,8.81,38138,16202,18079,8153,13820,7939,16572,1424,7.25,10.81,23.2,28.74,3.52,70.75,17.87,23.16,12.32,32.85,10.69,24.39,13.81,12.39,3.04,73.31,70.35,85.49,69.78,64.86,73.3,635,4.63,323,28.79,31.58,35.91,41.49,0.46,0.51,0.58,0.67,96.88,0.62,3.4,2.39,2.52,2.73,2.26,59.27,2.22,51.57,2,920,89.48,54.62,0.43,14.24,1979,3.39,0.22,67000,95900,135200,68200,331,413,492,161,478,22.7,22.4,12.8,0,0,1.61,59.79,38.41,62.91,76.88,26.4,760.1,0.11,1,0,0
11766,2.54,0.75,95.34,1.95,2.11,18.43,30.06,17.77,12.97,0,0.0,21318,75.15,1.83,41.85,26.44,7.78,13.0,29583,10580,10792,6805,5029,5545,8526,2112,18.98,6.61,19.23,19.54,7.41,56.05,12.51,32.44,17.74,27.6,10.48,31.1,12.63,11.62,3.02,71.96,72.64,76.2,78.41,67.91,70.38,218,2.5,263,34.6,51.71,66.92,66.92,0.77,1.16,1.5,1.5,95.15,0.52,4.8,3.02,2.41,2.6,2.2,57.84,2.65,53.62,2,278,94.34,53.73,1.8,30.22,1958,6.95,0.63,32800,43600,59800,27000,186,246,303,117,303,26.0,17.6,13.3,7,0,2.24,54.08,42.63,69.61,83.59,4.2,2831.1,0.0,1,1,1
