age,two_year_recid,c_charge_degree,race,sex,priors_count,length_of_stay,response
30,1,F,1,Male,13,2,0
24,0,F,0,Male,0,6,1
28,0,F,0,Male,1,8,1
26,0,F,1,Female,1,1,1
58,0,F,1,Male,0,2,1
44,0,M,1,Male,3,2,1
29,0,F,0,Male,0,0,1
24,0,F,0,Female,1,0,1
24,0,M,0,Male,2,0,1
33,0,M,1,Male,0,0,1
23,0,M,0,Male,2,1,1
24,1,M,1,Male,0,1,0
23,1,M,0,Male,4,7,1
28,0,F,1,Female,4,0,1
34,1,F,1,Male,2,0,1
27,1,F,1,Male,2,246,1
30,0,F,0,Female,3,0,1
30,1,F,1,Male,9,8,1
56,0,F,1,Male,4,16,1
58,1,F,0,Male,3,15,1
47,0,F,1,Male,4,0,1
27,1,F,1,Male,9,799,0
37,0,M,1,Male,8,1,1
25,0,F,1,Male,3,1,0
28,0,M,1,Male,9,1,1
62,0,M,0,Female,0,0,1
32,1,M,1,Male,4,1,1
66,1,F,1,Male,5,0,1
23,0,M,1,Male,0,32,1
38,0,F,0,Male,2,1,1
50,0,F,1,Female,1,1,1
35,0,F,0,Male,5,0,1
28,0,F,1,Male,0,0,1
24,1,M,1,Male,2,2,0
55,0,M,0,Female,0,0,1
21,1,F,1,Male,0,0,1
22,0,F,0,Male,0,3,1
33,1,F,1,Male,1,3,1
40,0,F,1,Male,1,75,1
44,0,M,1,Female,0,1,1
24,1,F,1,Male,17,130,0
24,1,F,1,Male,2,19,0
28,0,F,1,Male,8,40,1
49,1,F,1,Male,29,0,1
21,1,F,1,Male,3,4,1
24,1,M,1,Male,0,0,1
33,0,F,0,Female,0,0,1
30,0,F,0,Male,0,1,1
42,0,M,0,Male,0,0,1
19,1,F,1,Male,0,0,1
20,1,M,0,Female,0,10,1
27,1,F,0,Male,2,0,1
21,1,M,0,Male,2,8,0
25,1,F,1,Male,4,0,1
52,0,M,1,Female,0,-1,1
55,0,M,0,Female,0,0,1
31,1,F,0,Female,2,1,1
28,0,M,0,Male,1,0,1
24,0,M,0,Male,0,0,1
27,1,F,1,Male,0,60,0
31,1,M,1,Male,25,117,0
47,0,M,0,Male,1,1,1
34,0,F,1,Male,12,34,1
25,1,M,0,Male,6,39,1
27,1,F,1,Male,15,1,0
25,1,M,1,Male,1,0,1
46,0,F,0,Male,1,0,1
36,0,F,1,Male,6,84,1
23,0,F,0,Male,10,70,1
22,1,M,1,Female,2,34,0
21,0,F,0,Male,0,-1,1
22,0,M,1,Female,0,1,1
24,0,F,0,Female,0,1,1
55,1,F,1,Male,5,3,1
22,0,F,0,Male,0,1,1
34,0,M,0,Female,1,1,1
30,1,F,1,Male,0,0,1
28,0,M,1,Male,1,1,1
25,1,F,1,Male,10,7,0
26,0,M,0,Male,3,2,1
51,0,F,0,Male,1,6,1
47,1,M,0,Male,5,0,1
42,0,M,0,Female,0,0,1
47,0,M,0,Male,3,63,1
32,1,M,0,Male,0,0,1
26,0,F,1,Male,3,1,1
31,1,F,1,Male,15,91,1
57,0,F,1,Male,19,117,1
51,0,M,1,Female,3,0,1
30,1,M,1,Male,8,1,0
23,1,F,1,Male,2,1,1
37,0,M,1,Male,0,0,1
21,1,F,1,Male,3,0,0
21,1,F,1,Male,0,6,0
33,0,F,0,Female,0,0,1
36,0,F,0,Female,0,1,1
39,1,F,0,Male,1,0,1
53,0,M,0,Male,1,0,1
46,1,F,0,Male,10,73,1
20,1,F,1,Male,2,0,0
35,1,F,0,Male,0,1,1
56,1,M,1,Female,2,0,1
35,1,M,0,Male,1,0,1
35,1,M,1,Female,0,2,1
25,0,M,0,Male,0,0,1
29,1,F,1,Male,5,1,1
29,1,F,1,Male,3,1,1
22,0,F,0,Male,1,8,1
22,1,F,0,Male,3,2,1
36,1,M,0,Male,3,45,1
32,0,F,0,Male,20,0,0
28,1,M,1,Male,4,34,1
37,0,F,0,Male,3,6,1
29,0,M,0,Male,2,1,1
31,1,F,1,Male,3,-1,1
51,1,F,1,Male,0,1,1
20,0,F,0,Male,0,1,1
51,0,M,0,Male,1,1,1
27,1,F,1,Male,9,24,1
64,0,F,0,Male,0,108,1
23,0,F,0,Male,0,0,1
22,0,F,0,Female,2,0,1
21,1,F,1,Male,8,243,0
20,1,F,0,Male,2,31,0
28,0,M,1,Female,0,0,1
38,0,M,0,Male,3,1,1
25,1,F,1,Female,2,0,0
26,1,F,1,Male,2,1,0
24,1,F,0,Male,0,0,1
38,0,F,1,Male,11,18,1
29,1,F,1,Male,6,1,1
20,1,F,1,Female,1,1,1
25,0,F,0,Male,0,0,1
46,0,F,0,Male,0,0,1
40,0,F,1,Male,1,1,1
59,0,M,1,Male,4,0,1
46,1,F,1,Male,3,1,1
26,1,M,1,Male,6,3,0
22,1,F,1,Male,1,21,1
40,1,F,0,Male,8,6,0
49,0,F,0,Female,0,-1,1
22,1,F,0,Male,0,6,1
21,1,F,1,Male,1,1,1
30,0,M,0,Female,0,0,0
46,1,F,1,Female,2,9,0
30,0,F,1,Male,0,2,1
19,1,F,1,Male,2,0,1
30,1,F,1,Male,2,1,1
24,1,F,0,Male,2,1,1
37,0,M,0,Male,0,0,1
45,1,F,1,Male,0,0,1
35,1,M,0,Male,2,34,1
33,0,F,0,Male,0,1,1
50,0,M,0,Male,2,0,1
49,0,F,0,Female,2,10,1
29,1,F,0,Male,4,3,1
66,0,M,0,Male,2,56,1
38,1,F,0,Female,20,1,0
23,1,F,1,Male,3,44,0
25,1,F,1,Male,11,6,0
46,1,F,1,Male,10,9,1
30,0,M,1,Male,2,5,1
51,0,F,1,Male,3,0,1
53,0,F,1,Male,6,0,1
37,1,F,0,Male,0,1,1
43,0,M,1,Male,0,1,1
23,0,M,0,Male,0,0,1
64,1,M,1,Male,8,0,1
37,0,F,1,Male,8,1,1
64,0,F,1,Male,0,4,1
36,1,M,0,Female,4,2,1
22,1,F,1,Male,3,319,0
38,0,F,1,Male,0,1,1
31,0,M,1,Female,0,4,1
42,0,F,0,Female,3,0,1
50,0,M,1,Female,7,1,1
57,1,F,1,Male,8,99,1
27,0,M,1,Male,3,1,1
36,1,F,0,Female,3,27,1
34,1,M,0,Female,0,2,1
55,1,F,1,Male,17,25,0
25,1,M,1,Male,5,3,0
50,0,M,1,Male,2,30,1
21,0,F,0,Male,0,0,0
22,1,M,1,Male,0,21,0
56,0,F,0,Male,0,1,1
25,1,M,0,Male,1,3,1
26,1,M,0,Male,4,293,1
61,0,F,0,Male,4,1,1
40,1,F,0,Male,0,8,1
48,0,F,0,Male,9,1,1
31,0,M,0,Female,0,0,1
49,0,M,0,Male,0,0,1
37,0,F,1,Male,1,3,0
41,0,M,1,Male,0,3,1
33,0,F,0,Male,0,0,1
54,0,M,1,Male,0,1,1
25,1,M,1,Male,6,0,1
45,0,F,0,Male,2,7,1
39,0,F,0,Male,0,1,1
27,0,M,0,Male,0,1,1
33,0,F,0,Male,0,1,1
21,0,M,0,Female,0,0,1
27,1,F,1,Male,17,1,1
25,0,F,0,Male,1,266,1
30,1,M,0,Male,1,0,1
53,0,M,0,Male,0,-1,1
23,0,F,1,Male,2,18,1
32,1,F,1,Male,4,414,1
26,0,F,1,Female,4,2,1
27,0,F,1,Male,2,20,1
42,0,F,1,Male,2,0,1
38,1,F,1,Male,19,0,0
45,0,F,1,Male,7,1,1
45,1,F,0,Male,5,1,1
22,1,F,1,Male,0,0,0
54,0,F,1,Male,0,1,1
23,1,F,1,Male,2,6,1
20,1,M,0,Male,1,1,1
25,0,F,1,Male,2,0,1
35,1,F,1,Female,0,1,1
35,0,M,1,Male,1,1,1
47,0,M,1,Male,14,31,1
48,1,F,1,Male,8,11,0
25,0,M,1,Male,2,2,1
25,0,F,0,Male,4,183,1
40,0,M,0,Female,2,3,1
40,1,F,0,Male,5,0,1
39,0,F,1,Male,1,1,1
24,1,F,1,Female,4,5,0
52,1,F,0,Male,9,33,1
32,1,M,1,Male,12,1,0
41,1,M,0,Male,0,3,1
24,1,M,1,Male,2,0,1
56,0,M,0,Male,1,1,1
54,0,M,1,Male,0,1,1
33,0,M,1,Female,0,7,0
53,0,M,1,Male,1,0,1
20,1,F,1,Male,1,6,1
26,0,M,1,Female,0,0,1
29,0,F,1,Male,5,2,0
29,1,F,1,Male,12,5,0
46,1,F,1,Male,2,64,1
52,0,F,0,Female,6,6,1
58,1,F,0,Male,4,0,1
49,0,F,1,Male,0,0,1
57,0,F,0,Male,0,6,1
25,0,F,1,Male,0,1,0
28,1,F,1,Male,6,80,0
22,1,F,1,Female,4,2,0
40,0,M,1,Female,4,1,1
44,1,M,0,Male,0,1,1
36,0,M,0,Female,0,0,1
21,1,F,1,Male,1,49,0
21,1,M,1,Male,0,35,0
24,1,F,1,Male,2,10,1
49,0,M,0,Male,4,4,0
22,1,F,0,Male,0,32,1
25,0,F,0,Male,1,0,1
37,0,M,0,Male,1,0,1
22,1,F,1,Male,4,260,0
46,1,F,0,Male,14,0,1
22,0,F,1,Male,0,1,1
41,1,M,0,Male,1,2,1
30,0,F,0,Male,0,0,1
22,0,F,1,Female,0,0,1
29,1,M,0,Male,7,27,1
41,0,M,1,Male,1,1,1
28,1,F,1,Male,10,243,1
30,0,F,0,Female,1,0,1
21,1,F,1,Male,0,0,1
55,0,M,0,Male,2,13,1
30,0,M,0,Male,3,0,1
37,0,M,0,Female,0,1,1
21,1,F,0,Male,2,1,1
43,0,M,0,Female,0,1,1
34,0,F,0,Male,3,1,1
25,1,M,1,Male,2,0,1
26,1,F,0,Male,0,2,1
21,0,F,1,Male,2,36,0
57,0,M,1,Male,8,5,1
27,1,F,1,Male,3,0,0
28,0,M,0,Male,0,2,1
38,0,F,0,Male,1,4,1
61,0,F,1,Male,12,241,1
40,0,F,0,Female,5,55,0
22,0,F,0,Female,1,2,1
57,0,F,1,Male,0,1,1
27,1,F,1,Male,0,3,1
37,0,F,1,Male,11,1,1
25,0,F,1,Male,1,8,1
34,1,F,1,Male,8,2,0
24,1,F,0,Male,1,4,1
56,0,F,0,Male,4,7,1
33,1,F,0,Female,2,9,1
27,0,F,1,Male,1,5,1
60,1,F,1,Male,19,39,0
28,0,M,1,Male,1,1,1
35,0,M,0,Male,0,1,1
35,0,F,1,Male,1,0,0
31,1,M,0,Male,3,0,1
27,1,F,1,Male,4,0,0
41,0,M,1,Male,1,1,1
56,0,M,0,Male,0,0,1
39,0,F,0,Male,3,0,1
20,0,F,1,Male,0,1,1
21,0,F,0,Male,0,1,1
23,1,F,1,Male,0,1,1
29,0,M,0,Male,2,0,1
26,1,F,1,Male,8,1,1
66,0,M,0,Male,0,1,1
21,1,F,1,Male,0,30,1
26,0,F,0,Female,0,0,1
55,0,M,0,Male,1,1,1
51,0,F,0,Male,1,3,1
23,1,F,1,Male,0,1,1
28,0,M,1,Female,0,0,1
57,0,F,0,Male,0,2,1
50,1,M,0,Female,7,7,1
54,0,F,0,Male,3,0,1
50,1,F,0,Female,2,0,1
48,0,F,0,Male,3,0,1
29,1,F,1,Male,6,39,0
25,1,M,1,Male,4,9,1
50,0,F,1,Male,11,2,0
23,0,F,1,Male,0,3,1
20,0,F,0,Male,0,1,1
26,0,M,0,Male,1,1,1
23,1,F,1,Male,1,22,1
33,0,F,0,Female,1,84,1
20,1,F,1,Male,0,7,1
52,0,F,0,Male,20,27,1
38,1,M,1,Male,2,10,1
42,0,F,1,Male,1,0,1
33,0,M,0,Male,0,0,1
48,0,M,0,Male,0,9,1
24,1,F,1,Male,2,1,1
54,0,F,0,Male,2,188,1
53,0,F,0,Male,1,1,1
23,1,F,0,Male,1,0,1
33,1,F,0,Female,5,2,1
23,0,F,1,Male,0,0,1
19,1,F,1,Female,1,434,0
36,1,F,0,Male,4,1,1
27,1,F,1,Male,9,1,0
23,1,F,0,Male,0,3,1
25,1,M,1,Male,1,1,1
34,0,M,1,Male,1,2,1
27,0,M,1,Male,0,1,1
28,1,M,1,Male,8,0,1
22,0,F,0,Male,0,0,1
21,1,F,1,Male,1,242,0
21,0,F,0,Male,2,0,1
45,0,F,1,Female,1,2,1
29,1,M,0,Male,4,7,1
47,0,F,0,Male,3,13,1
77,1,M,1,Male,1,2,1
31,0,F,0,Male,0,67,1
41,0,M,0,Male,0,0,1
39,1,F,1,Female,3,0,1
29,0,M,0,Male,0,-1,1
42,1,F,1,Male,9,0,1
52,1,M,0,Male,0,0,1
24,0,M,1,Female,0,0,1
36,0,F,1,Male,9,57,1
22,0,M,1,Female,1,-1,1
32,1,M,1,Female,0,1,1
45,1,F,1,Male,0,2,1
21,1,F,0,Male,0,4,0
26,0,F,0,Male,8,2,1
31,0,F,1,Male,0,-1,1
27,0,F,0,Male,1,1,1
21,1,F,1,Female,0,0,1
45,0,F,0,Female,1,2,1
29,0,F,0,Male,1,0,1
32,1,M,0,Male,6,9,1
31,1,F,1,Male,16,52,0
38,0,M,0,Male,0,1,1
34,1,F,0,Female,0,0,1
28,1,F,0,Male,0,37,1
27,1,F,1,Male,3,0,0
21,0,F,0,Male,0,1,1
32,0,F,1,Female,5,1,1
28,1,F,0,Male,2,1,1
40,0,F,1,Female,2,1,1
26,1,M,1,Male,3,205,0
36,0,F,0,Male,0,0,1
55,0,M,0,Male,1,4,1
21,0,F,0,Male,1,0,1
45,1,F,0,Male,0,1,1
27,0,F,0,Female,0,0,1
49,0,M,0,Female,2,82,1
51,0,F,0,Female,5,32,1
27,0,M,1,Male,0,1,1
22,1,F,1,Male,1,-1,0
24,0,F,0,Male,0,2,1
23,0,F,1,Male,1,0,1
23,1,F,0,Male,3,41,1
38,0,M,0,Male,2,29,1
27,0,F,0,Male,0,0,1
30,1,F,0,Male,3,12,1
32,1,F,1,Male,0,5,1
80,0,M,0,Male,0,0,1
25,1,M,1,Male,11,531,0
25,0,F,1,Male,1,0,1
30,1,F,1,Male,5,180,1
39,0,F,0,Male,1,14,1
47,0,F,1,Male,6,5,1
23,0,F,1,Male,6,0,1
36,1,F,1,Male,13,2,0
26,0,M,0,Male,0,0,1
22,1,F,0,Male,2,0,1
22,1,F,1,Male,0,7,1
54,0,F,0,Male,0,0,1
33,0,F,1,Male,4,7,1
41,0,F,0,Male,1,6,1
46,1,F,1,Male,5,202,1
56,0,F,0,Male,0,-1,1
36,0,F,1,Male,15,1,1
24,1,F,1,Male,1,1,1
34,0,M,0,Male,2,1,1
39,0,F,1,Female,1,0,1
34,1,F,1,Male,22,1,1
25,0,F,0,Male,0,0,1
46,0,F,1,Male,0,1,1
39,0,F,0,Female,3,1,1
20,1,F,0,Female,0,18,0
30,1,M,0,Male,5,5,0
30,1,F,1,Male,10,7,1
25,0,F,0,Female,2,3,1
22,0,M,0,Male,0,0,1
48,0,F,0,Male,1,21,1
30,0,M,0,Male,3,0,1
41,0,F,0,Male,5,1,1
37,0,F,1,Female,3,28,1
23,1,M,1,Male,4,11,0
21,0,M,0,Male,0,1,1
22,1,M,1,Male,0,1,1
27,1,F,1,Female,2,4,1
33,0,M,0,Male,10,1,1
29,1,F,0,Female,7,8,1
20,0,F,1,Male,1,2,1
20,1,M,0,Female,0,0,1
30,1,F,1,Male,6,2,1
21,0,F,1,Male,1,3,1
47,1,M,0,Male,0,1,1
48,0,F,1,Male,10,175,1
57,0,M,0,Male,12,3,1
53,0,M,0,Female,0,0,1
35,1,F,0,Male,4,31,1
20,1,F,1,Male,2,33,0
57,0,F,1,Male,1,1,1
25,0,F,1,Male,1,0,1
41,1,F,0,Male,0,1,1
31,1,F,1,Female,1,33,1
50,1,F,1,Male,4,0,1
40,0,F,1,Female,0,-1,1
56,0,M,0,Male,3,0,1
37,1,M,0,Male,4,2,1
25,0,F,0,Male,1,1,1
33,1,F,0,Male,3,14,0
34,0,F,1,Male,5,0,1
29,0,F,0,Male,2,22,1
39,0,F,1,Male,3,1,1
75,0,F,1,Female,5,1,1
29,0,F,1,Male,0,1,0
22,1,F,1,Male,2,1,1
32,1,F,0,Male,1,0,1
20,0,F,1,Male,1,2,1
24,0,F,0,Female,0,1,1
23,0,F,0,Male,0,1,1
34,1,M,0,Male,1,0,1
21,1,F,0,Male,0,0,1
20,1,F,1,Male,2,129,0
41,0,F,0,Male,5,1,1
31,1,F,1,Male,4,2,1
22,0,F,1,Male,0,-1,1
20,1,F,0,Male,1,13,0
31,1,M,1,Male,6,48,1
20,1,F,0,Female,0,2,0
24,0,F,0,Female,0,0,1
24,0,F,0,Male,1,0,1
56,0,F,0,Male,0,0,1
27,1,M,1,Male,8,0,1
51,1,M,0,Female,0,0,1
28,1,M,1,Male,2,2,1
31,1,F,1,Male,15,2,0
27,1,M,1,Male,7,27,1
21,0,M,0,Male,0,1,1
24,0,M,0,Male,5,5,1
23,1,F,1,Male,1,2,1
32,0,F,1,Male,9,111,0
49,1,F,0,Male,1,5,1
21,0,F,0,Female,0,1,1
31,0,M,0,Male,6,10,1
44,0,M,0,Female,0,0,1
28,1,F,1,Male,5,3,1
42,0,M,0,Male,0,2,1
27,1,F,1,Male,12,31,0
33,1,M,0,Male,0,0,1
22,0,F,0,Male,0,1,1
43,0,F,1,Male,0,1,1
45,0,F,1,Female,0,0,1
25,1,F,0,Male,3,1,0
47,0,M,1,Female,4,0,1
39,1,F,0,Male,4,0,1
21,1,F,1,Female,0,1,0
36,1,F,0,Male,26,117,0
30,0,F,0,Male,2,63,1
26,1,F,0,Male,2,0,0
22,0,M,0,Male,1,0,1
64,0,F,0,Male,1,7,1
62,0,F,0,Male,0,2,1
31,1,M,1,Male,9,0,1
58,0,F,0,Male,3,2,1
23,1,F,1,Male,1,15,0
78,1,M,0,Male,1,0,1
37,0,M,0,Female,0,1,1
31,1,F,1,Female,9,0,0
36,0,F,0,Male,0,3,1
20,1,F,1,Male,0,209,0
33,1,F,1,Male,5,0,1
29,0,M,1,Female,0,1,1
31,0,M,1,Male,5,0,0
22,1,F,0,Male,3,142,1
43,1,F,0,Male,1,69,1
29,0,M,1,Male,3,1,1
24,1,F,0,Male,11,0,0
62,0,M,0,Male,0,1,1
23,0,F,0,Male,4,27,0
33,0,F,1,Male,3,0,1
29,0,F,1,Male,5,1,0
28,1,F,1,Male,1,5,1
26,0,F,1,Female,1,2,1
32,1,M,0,Male,2,0,1
31,0,M,0,Male,5,1,1
37,0,F,1,Male,4,1,1
23,0,F,0,Male,0,0,1
26,1,F,0,Female,2,33,1
29,0,F,1,Male,4,80,0
43,1,M,0,Male,2,4,1
46,0,F,0,Female,1,0,1
27,1,F,0,Male,0,0,0
26,0,M,0,Male,0,1,1
36,1,F,1,Female,7,2,1
29,0,M,1,Male,11,0,0
46,0,F,0,Male,0,0,1
26,0,M,1,Female,0,6,0
55,1,F,0,Male,8,6,1
27,1,M,0,Male,2,1,1
23,1,F,0,Male,1,19,1
27,1,F,0,Female,6,1,1
45,1,F,1,Male,8,0,1
26,1,M,1,Male,1,1,0
32,1,F,1,Male,7,0,0
21,1,M,0,Male,1,0,1
21,0,F,0,Male,0,28,1
32,0,F,0,Male,11,141,0
49,0,F,0,Male,1,12,1
23,0,F,1,Female,0,0,1
33,0,F,1,Male,0,0,1
21,1,F,1,Male,0,42,1
51,0,F,1,Male,4,1,1
22,1,F,1,Male,1,0,1
60,0,M,1,Male,3,0,1
34,1,F,0,Male,2,0,1
45,0,F,1,Male,3,36,0
29,0,F,1,Male,0,0,1
25,1,F,0,Female,0,0,1
36,1,M,1,Male,2,46,0
29,1,F,1,Male,4,355,0
29,1,M,1,Male,10,108,0
47,0,M,0,Male,0,0,1
49,1,F,0,Male,0,1,1
55,0,F,0,Female,0,1,1
26,0,M,1,Male,0,2,1
25,0,F,1,Female,0,5,1
35,0,M,0,Male,4,31,1
38,0,F,0,Male,2,19,1
31,1,F,0,Male,6,1,1
68,0,F,1,Female,5,0,1
24,0,F,0,Male,1,1,1
27,0,M,0,Male,0,2,1
44,0,F,1,Male,0,3,1
23,1,F,0,Male,0,7,1
31,0,M,0,Male,1,1,1
24,0,F,1,Female,2,1,1
29,0,M,0,Male,0,0,1
30,1,M,0,Male,0,1,1
55,0,M,0,Male,0,1,1
47,1,F,0,Male,2,1,1
22,0,M,0,Male,0,0,1
43,1,M,0,Female,0,0,1
23,0,M,0,Male,0,1,1
33,1,F,1,Female,2,2,1
23,1,F,0,Male,6,0,1
57,1,M,0,Female,0,1,1
24,0,F,1,Female,0,0,1
28,1,M,1,Male,1,1,1
48,0,M,0,Female,0,0,1
24,1,F,1,Male,5,1,1
22,0,M,0,Male,0,1,1
30,0,M,0,Male,0,0,1
35,1,F,1,Female,5,7,1
25,0,F,0,Male,9,54,0
24,0,F,1,Female,0,0,1
51,1,M,1,Male,11,79,1
40,0,F,0,Male,9,0,0
38,0,F,0,Male,0,1,1
47,0,M,0,Male,0,0,1
21,0,F,1,Male,1,29,1
45,0,M,0,Male,0,1,1
21,0,F,0,Male,1,12,0
57,0,M,1,Male,0,0,1
25,1,F,1,Male,4,43,1
32,0,F,1,Male,1,1,1
37,1,F,1,Male,20,35,0
25,1,F,0,Male,0,0,1
53,0,M,0,Male,1,1,1
32,0,F,0,Female,5,4,1
29,1,M,1,Male,7,8,0
21,0,M,1,Female,0,0,1
26,1,F,0,Male,10,0,1
22,1,M,0,Female,2,2,1
68,1,F,0,Male,7,5,1
47,0,M,0,Male,3,3,1
19,1,F,0,Male,1,8,0
21,0,F,1,Male,1,0,0
27,0,F,1,Female,1,26,1
41,0,F,1,Male,0,0,1
26,1,F,1,Male,1,0,1
23,0,F,0,Male,0,0,1
39,0,F,1,Male,1,13,1
27,1,F,1,Male,9,0,1
33,1,M,0,Female,1,4,1
21,1,F,1,Male,0,1,0
61,0,F,1,Male,25,1,1
22,1,F,1,Male,0,1,1
41,0,M,1,Female,2,0,1
52,1,F,1,Male,2,33,0
